"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1CASH0006","40.523927","-121.795657","1208.2","2021-02-20",,,"0.42","2.4","6.5",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-02-21",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-02-22",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-02-23",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-02-24",,,"0.00","0.0","2.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-02-25",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-02-26",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-02-27",,,"0.00","0.0","1.5",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-02-28",,,"0.00","0.0","1.5",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-01",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-02",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-03",,,"0.00","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-04",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-05",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-06",,,"0.91","7.1","7.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-07",,,"0.01","0.0","4.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-08",,,"0.00","0.0","3.5",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-09",,,"0.40","3.7","7.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-10",,,"0.41","4.0","10.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-11",,,"0.17","0.8","10.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-12",,,"0.00","0.0","9.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-14","    2","0.00",,,"6.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-15",,,"1.01","8.0","13.5",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-17","    2","0.06",,,"11.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-18",,,"0.04","0.0","9.5",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-19",,,"0.68","0.0","5.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-21","    2","0.08",,,"3.5",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-24","    3","0.02",,,"0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-25",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-26",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-27",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-28",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-29",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-30",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-03-31",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-01",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-02",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-03",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-04",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-05",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-06",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-07",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-08",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-09",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-10",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-11",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-12",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-13",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-14",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-15",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-16",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-17",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-18",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-19",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-20",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-21",,,"1.03","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-22",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-23",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-24",,,"0.43","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-25",,,"0.06","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-26",,,"0.66","1.5","0.7",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-28","    2","0.02",,,"0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-29",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-04-30",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-01",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-02",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-03",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-04",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-05",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-06",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-07",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-08",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-09",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-10",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-11",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-12",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-13",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-14",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-15",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-16",,,"0.09","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-17",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-18",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-22","    4","0.08",,,"0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-23",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-24",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-25",,,,"0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-26",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-27",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-28",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-29",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-30",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-05-31",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-01",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-02",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-03",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-04",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-05",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-06",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-07",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-08",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-09",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-10",,,"0.17","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-11",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-12",,,"0.08","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-13",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-14",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-15",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-16",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-17",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-18",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-19",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-20",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-21",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-22",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-23",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-24",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-25",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-26",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-27",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-28",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-29",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-06-30",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-01",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-02",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-03",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-04",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-05",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-06",,,"0.02","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-07",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-08",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-09",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-10",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-11",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-12",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-13",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-14",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-15",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-16",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-17",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-18",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-19",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-20",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-21",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-22",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-23",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-24",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-25",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-26",,,"0.00","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-27",,,"0.00","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-28",,,"0.06","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-29",,,"0.00","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-30",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-07-31",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-01",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-02",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-03",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-04",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-05",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-06",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-07",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-08",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-09",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-10",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-11",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-12",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-13",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-14",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-15",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-16",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-17",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-18",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-19",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-20",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-21",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-22",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-23",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-24",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-25",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-26",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-08-27",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-01",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-02",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-03",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-04",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-05",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-06",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-07",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-08",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-09",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-10",,,"0.42","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-11",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-12",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-13",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-14",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-15",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-16",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-17",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-18",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-19",,,"1.35","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-20",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-21",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-22",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-23",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-24",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-25",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-26",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-27",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-28",,,"0.47","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-29",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-09-30",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-01",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-02",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-03",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-04",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-05",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-06",,,"0.00","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-07",,,"0.00","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-08",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-09",,,"0.00","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-10",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-11",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-12",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-13",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-14",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-15",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-16",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-17",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-18",,,"1.47","1.3","1.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-19",,,"0.03","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-20",,,"0.43","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-21",,,"0.41","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-22",,,"2.46","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-23",,,"0.28","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-24",,,"2.30","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-25",,,"4.56","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-26",,,"0.10","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-27",,,"0.09","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-28",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-29",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-30",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-10-31",,,"0.00","0.0",,,,,,,,,,,,,,
